id,time,mood,circumplex.arousal,circumplex.valence,activity,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,frequency_activity,frequency_appCat.builtin,frequency_appCat.communication,frequency_appCat.entertainment,frequency_appCat.finance,frequency_appCat.game,frequency_appCat.office,frequency_appCat.other,frequency_appCat.social,frequency_appCat.travel,frequency_appCat.unknown,frequency_appCat.utilities,frequency_appCat.weather,frequency_call,frequency_circumplex.arousal,frequency_circumplex.valence,frequency_mood,frequency_screen,frequency_sms
AS14.07,2014-05-01,5.0,-1.6666666666666667,-0.3333333333333333,0.08890840119367653,0.0,0.0,81.09735034971544,158.0647643980626,11.918091942525727,0.0,0.0,0.0,7.039876205687108,29.535998783716945,0.0,6.191734922452726,0.0,0.0,24,41,53,3,0,0,0,3,7,0,2,0,0,0,3,3,3,36,0
AS14.07,2014-05-02,6.2,-0.6,0.6,0.054196507202235206,0.0,0.0,107.14339457606155,171.69511545406132,5.122099146444536,0.0,0.0,0.0,20.846407252401423,44.6979776483939,0.0,6.394270161896762,0.0,0.0,24,46,67,1,0,0,0,6,12,0,2,0,0,0,5,5,5,65,0
AS14.07,2014-05-03,5.666666666666667,-0.6666666666666666,0.0,0.06464632377580647,1.0,0.0,53.33537964704284,45.20534890220171,8.57484031325231,0.0,0.0,0.0,9.0237901652277,35.75211805828123,0.0,0.0,0.0,0.0,24,27,20,2,0,0,0,4,8,0,0,0,0,1,3,3,3,24,0
AS14.07,2014-05-04,8.0,-1.0,1.0,0.07453930151050431,0.0,0.0,61.730015960486966,77.22176203365198,8.41352856792803,0.0,0.0,0.0,2.311049171406175,17.756838452817185,0.0,0.0,0.0,0.0,8,29,22,3,0,0,0,1,5,0,0,0,0,0,1,1,1,20,0
AS14.07,2014-05-05,5.5,-1.5,0.5,0.07453930151050431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0
AS14.08,2014-03-20,6.4,-0.2,0.8,0.049133645266606324,0.0,1.0,25.400507775680275,41.253730309100064,0.0,0.0,0.0,0.0,14.133880425281188,42.48651336017057,0.0,0.0,0.0,0.0,24,11,17,0,0,0,0,7,13,0,0,0,0,0,5,5,5,27,1
AS14.08,2014-03-21,6.6,-0.4,0.6,0.008780480812956537,0.0,4.0,27.827420482265502,136.85307987525724,0.0,0.0,0.0,0.0,14.33208617792264,106.10728258278694,0.0,0.0,8.362931362964865,0.0,24,12,52,0,0,0,0,7,44,0,0,3,0,0,5,5,5,61,4
AS14.08,2014-03-22,6.4,-0.4,0.8,0.020602200923875075,0.0,0.0,4.508239697592507,51.44177297641749,0.0,0.0,0.0,0.0,13.342265000408155,40.34616895507102,4.510177955632483,0.0,2.837615405456854,0.0,24,3,25,0,0,0,0,7,12,1,0,1,0,0,5,5,5,21,0
AS14.08,2014-03-23,7.2,-0.2,0.8,0.03793228397501615,2.0,0.0,27.843864995189442,36.495195841514,0.0,0.0,0.0,0.0,30.460637977786337,67.37510595547484,26.176384102245397,0.0,11.237417751184196,0.0,24,17,16,0,0,0,0,10,22,8,0,4,0,2,5,5,5,38,0
AS14.08,2014-03-24,6.8,-0.8,1.0,0.04030248536684413,0.0,0.0,7.047193524652112,24.266890142377584,0.0,0.0,0.0,0.0,14.331066321434966,96.82715993457053,0.0,0.0,3.747454588930637,0.0,24,6,11,0,0,0,0,7,38,0,0,2,0,0,5,5,5,33,0
AS14.08,2014-03-25,7.2,-0.6,1.0,0.015686919438464113,0.0,1.0,8.95399352507081,30.292936931188173,6.5177132203338,0.0,0.0,0.0,15.017781527445264,39.99038361500017,0.0,0.0,0.0,0.0,24,4,15,2,0,0,0,8,17,0,0,0,0,0,5,5,5,26,1
AS14.08,2014-03-26,6.5,-0.25,0.5,0.0768013263023057,0.0,5.0,55.82286426620744,125.28078381996166,4.730912572912618,0.0,0.0,5.090671847904703,12.327991289234141,40.99066899193421,0.0,0.0,2.487320401011936,0.0,23,29,54,1,0,0,1,6,14,0,0,1,0,0,4,4,4,49,5
AS14.08,2014-03-27,6.333333333333333,0.0,0.5,0.07676842760970938,0.0,6.0,35.95686497950381,103.21480975828867,0.0,0.0,0.0,0.0,15.162320059847588,65.18087095978846,0.0,5.885198065631472,4.657557074183893,0.0,24,24,41,0,0,0,0,7,23,0,1,2,0,0,6,6,6,40,6
AS14.08,2014-03-28,6.25,-0.25,0.5,0.016057892007977834,1.0,12.0,76.43471426775017,114.08448520443359,0.0,0.0,0.0,0.0,13.4129077335412,62.483850777033595,0.0,21.8805822283482,0.0,0.0,24,38,47,0,0,0,0,7,23,0,10,0,0,1,4,4,4,58,12
AS14.08,2014-03-29,7.166666666666667,-0.16666666666666666,1.0,0.023709516578150725,0.0,2.0,10.45880529235377,61.3806254299693,6.793339810331611,0.0,0.0,0.0,17.49850656979902,38.329746191206176,0.0,0.0,0.0,0.0,24,6,24,4,0,0,0,9,13,0,0,0,0,0,6,6,6,24,2
AS14.08,2014-03-30,6.8,0.0,0.6,0.06356839880802995,0.0,0.0,3.4596360866905753,45.045048083921266,0.0,0.0,0.0,0.0,12.41888486754474,35.55430405151725,0.0,0.0,0.0,0.0,23,2,24,0,0,0,0,6,10,0,0,0,0,0,5,5,5,20,0
AS14.08,2014-03-31,7.6,0.0,1.2,0.06832791655243749,0.0,0.0,1.3982229319851645,135.86699541015605,5.544259004850791,0.0,0.0,0.0,13.252870375226587,57.756304298858,0.0,0.0,2.7103808164404923,0.0,24,1,57,3,0,0,0,6,22,0,0,1,0,0,5,5,5,40,0
AS14.08,2014-04-01,7.2,-1.0,1.0,0.05682474847405055,0.0,0.0,10.969860097336804,112.93728185793722,15.814008261673935,0.0,0.0,0.0,17.005075132406212,49.57164240034354,0.0,0.0,1.3875435805203225,0.0,23,8,41,8,0,0,0,9,15,0,0,1,0,0,5,5,5,32,0
AS14.08,2014-04-02,6.6,-0.4,0.8,0.00819351092367788,0.0,0.0,5.0437051293250175,52.99202530114963,3.003402779858211,0.0,0.0,0.0,16.27258718542215,27.978248976728676,0.0,0.0,3.051450762310335,0.0,14,2,20,1,0,0,0,9,11,0,0,1,0,0,5,5,5,17,0
AS14.08,2014-04-03,7.0,0.0,1.3333333333333333,0.0686441490179218,0.0,0.0,14.901762283962965,179.08737554203722,0.0,0.0,0.0,0.0,24.938521925640195,64.23001429069197,0.0,0.0,8.36735960224035,0.0,24,10,79,0,0,0,0,15,27,0,0,3,0,0,3,3,3,67,0
AS14.08,2014-04-04,7.5,0.25,1.25,0.027882354286481476,2.0,0.0,27.343191458159552,52.04925745177088,0.0,0.0,0.0,0.0,11.04741009426434,75.82512064951963,0.0,0.0,2.309064059091755,0.0,24,15,22,0,0,0,0,6,28,0,0,1,0,2,4,4,4,34,0
AS14.08,2014-04-05,7.4,0.2,1.2,0.10386005851174264,0.0,0.0,4.4731515792047,80.42627725348936,4.355528643367653,0.0,0.0,0.0,13.769837121194977,58.86115546796132,0.0,0.0,4.43645125259668,0.0,24,4,32,1,0,0,0,7,21,0,0,2,0,0,5,5,5,29,0
AS14.08,2014-04-06,7.6,-0.2,1.2,0.007168818105800567,0.0,0.0,8.148531675740912,43.04606659788064,3.6027292334954253,0.0,0.0,0.0,10.299100876093908,50.403924699701136,0.0,0.0,2.4894795116331343,0.0,24,4,19,2,0,0,0,5,18,0,0,1,0,0,5,5,5,19,0
AS14.08,2014-04-07,7.0,0.0,1.0,0.08928769295902218,1.0,6.0,64.9886030598196,134.77546202301843,11.855545270631199,0.0,0.0,0.0,22.662424644309514,110.84573049687636,0.0,2.0829354309340915,0.0,0.0,24,34,58,3,0,0,0,13,44,0,1,0,0,1,5,5,5,76,6
AS14.08,2014-04-08,6.5,-0.25,0.5,0.05339910763632178,0.0,0.0,28.17341711810859,150.69198824938846,7.388687015851991,0.0,0.0,0.0,15.717039493950558,113.24521530584889,0.0,0.0,5.617536063187645,0.0,24,22,67,2,0,0,0,8,42,0,0,2,0,0,4,4,4,66,0
AS14.08,2014-04-09,6.25,0.25,0.5,0.03457378533297645,0.0,0.0,18.470211519043097,102.95150694943082,0.0,0.0,0.0,0.0,19.23962585960905,52.54251136888969,0.0,0.0,1.948193255069882,0.0,22,9,36,0,0,0,0,5,17,0,0,1,0,0,4,4,4,34,0
AS14.08,2014-04-10,7.6,1.2,1.4,0.17403569885518752,0.0,0.0,27.602652959618826,200.59812255620395,5.445555639212721,0.0,0.0,0.0,12.2628068693829,120.84013887183197,0.0,0.0,8.261699994069243,0.0,24,19,77,1,0,0,0,5,55,0,0,3,0,0,5,5,5,75,0
AS14.08,2014-04-11,7.6,0.6,1.0,0.06602350698038682,1.0,0.0,21.420413806846273,65.66935905435876,5.617772741308592,0.0,0.0,0.0,15.94693952305125,87.31622181566952,0.0,0.0,1.3887912413184778,0.0,24,16,31,2,0,0,0,10,31,0,0,1,0,1,5,5,5,40,0
AS14.08,2014-04-12,7.0,0.0,0.8,0.023256738128140695,0.0,0.0,0.0,33.254623708346024,0.0,0.0,0.0,0.0,19.090148603841413,36.99329336350111,0.0,0.0,0.0,0.0,24,0,15,0,0,0,0,10,14,0,0,0,0,0,5,5,5,23,0
AS14.08,2014-04-13,7.6,0.0,1.2,0.004765408742308896,0.0,0.0,3.9175856870666284,76.58919613646196,7.716449437588861,0.0,0.0,0.0,16.99010398621363,58.02308191640477,0.0,0.0,1.7989005773794216,0.0,24,3,35,3,0,0,0,7,24,0,0,1,0,0,5,5,5,35,0
AS14.08,2014-04-14,6.6,0.2,0.6,0.05661428882241193,0.0,0.0,36.33740539675071,126.46068339817245,4.410042985813188,0.0,0.0,3.833866850427855,23.014156221783423,78.69513934394224,0.0,0.0,8.242386609868912,0.0,24,26,48,1,0,0,1,12,30,0,0,4,0,0,5,5,5,58,0
AS14.08,2014-04-15,6.4,-0.8,0.6,0.030065359576166222,0.0,0.0,38.47384319611394,52.912473414050254,3.6160130186268233,0.0,0.0,0.0,14.757091935145777,58.111598205781114,0.0,0.0,0.0,0.0,24,17,28,1,0,0,0,7,17,0,0,0,0,0,5,5,5,33,0
AS14.08,2014-04-16,6.6,-0.6,0.8,0.05976090332046912,0.0,0.0,30.19100506658207,69.99809300778207,4.722383966316068,0.0,0.0,3.897903796867263,13.782079872742948,46.541506375980404,0.0,0.0,9.99951161887872,0.0,24,21,28,2,0,0,1,7,17,0,0,5,0,0,5,5,5,33,0
AS14.08,2014-04-17,6.2,-1.0,0.8,0.08495501133163912,0.0,0.0,25.213121893699263,128.30738638570293,11.488811838687461,0.0,0.0,0.0,19.448537523537098,73.22106102765834,19.81982558258886,0.0,1.3957495198906458,0.0,24,15,53,4,0,0,0,8,28,6,0,1,0,0,5,5,5,45,0
AS14.08,2014-04-18,6.0,-0.4,0.6,0.04345020353096029,0.0,0.0,4.651723273211095,31.521510209433494,0.0,0.0,0.0,0.0,17.066505839166165,41.91372269487273,0.0,0.0,0.0,0.0,24,4,17,0,0,0,0,8,14,0,0,0,0,0,5,5,5,22,0
AS14.08,2014-04-19,7.8,1.4,1.2,0.03366213666465903,0.0,0.0,45.571614944951826,51.119684059148504,9.770363866167543,0.0,0.0,0.0,14.68342984686829,73.75414829404934,0.0,3.1485391937977494,2.082312416771519,0.0,24,23,20,3,0,0,0,8,23,0,1,1,0,0,5,5,5,28,0
AS14.08,2014-04-20,6.4,-1.2,0.8,0.004827553431175341,0.0,0.0,19.40849428930037,19.828149206244714,14.044687169270162,0.0,0.0,0.0,10.526684132788528,84.06462108838016,0.0,2.899001084594219,2.7772030597905264,0.0,24,8,10,4,0,0,0,5,24,0,1,1,0,0,5,5,5,21,0
AS14.08,2014-04-21,6.4,-1.0,0.6,0.02637890803262499,0.0,0.0,22.208930552248777,42.97480925381202,6.082821468527842,0.0,0.0,1.797078630705655,9.577099006617853,85.16805322564518,0.0,0.0,1.9496175538436356,0.0,24,13,13,1,0,0,1,5,31,0,0,1,0,0,5,5,5,23,0
AS14.08,2014-04-22,6.0,-0.6,0.4,0.06725684512002904,0.0,0.0,16.10425476305712,76.39818664470864,3.095306078450083,0.0,0.0,0.0,14.015831073267389,63.192364706763044,0.0,0.0,0.0,0.0,24,8,31,1,0,0,0,7,21,0,0,0,0,0,5,5,5,31,0
AS14.08,2014-04-23,5.6,0.0,0.4,0.10638106975330684,0.0,0.0,23.74671034587099,119.68847670523984,0.0,0.0,0.0,0.0,14.282304858030587,47.68844975332689,0.0,0.0,0.0,0.0,24,12,54,0,0,0,0,7,17,0,0,0,0,0,5,5,5,47,0
AS14.08,2014-04-24,6.666666666666667,0.3333333333333333,1.0,0.10856179362832481,0.0,0.0,10.762509933418269,108.33018701527436,8.674663091856074,0.0,0.0,0.0,22.919257944084144,39.202067851700654,0.0,0.0,0.0,0.0,24,7,46,3,0,0,0,11,12,0,0,0,0,0,3,3,3,37,0
AS14.08,2014-04-25,6.333333333333333,0.0,0.8333333333333334,0.026391300296616235,0.0,0.0,18.2518745141249,85.85633565702604,0.0,0.0,0.0,5.10196179199021,13.525515397228922,54.24940711012343,0.0,0.0,0.0,0.0,24,12,28,0,0,0,1,6,20,0,0,0,0,0,6,6,6,21,0
AS14.08,2014-04-26,6.0,-0.5,0.25,0.039960812037825776,0.0,0.0,36.43360210017171,20.600934797293174,0.0,0.0,0.0,0.0,9.394746537638333,20.996540075722415,0.0,0.0,0.0,0.0,24,15,8,0,0,0,0,5,7,0,0,0,0,0,4,4,4,19,0
AS14.08,2014-04-27,6.0,-0.8333333333333334,0.6666666666666666,0.005337735468697371,0.0,3.0,13.803935559329236,34.42856735356949,6.729513389019126,0.0,0.0,0.0,8.958227186907424,40.67839033546443,0.0,0.0,0.0,0.0,24,7,14,1,0,0,0,4,12,0,0,0,0,0,6,6,6,12,3
AS14.08,2014-04-28,5.8,-0.8,0.6,0.020513333620425216,0.0,0.0,12.455433227801802,25.489779612185632,4.701952009665904,0.0,0.0,0.0,11.556815684832547,33.4992425042263,0.0,0.0,0.0,0.0,24,6,14,1,0,0,0,6,10,0,0,0,0,0,5,5,5,18,0
AS14.08,2014-04-29,5.75,-0.25,0.25,0.029069287856637177,0.0,0.0,9.199788841962611,103.41845300637492,10.842792658360047,0.0,0.0,0.0,9.367646362372508,43.96466531810763,0.0,0.0,0.0,0.0,24,7,44,3,0,0,0,4,12,0,0,0,0,0,4,4,4,31,0
AS14.08,2014-04-30,6.666666666666667,-0.5,1.0,0.031703356553186325,0.0,0.0,13.932545416259476,73.81012762781346,14.103130323901413,0.0,0.0,0.0,10.739641588089045,49.483023890391046,0.0,0.0,0.0,0.0,24,9,31,4,0,0,0,5,18,0,0,0,0,0,6,6,6,25,0
AS14.08,2014-05-01,7.0,0.4,0.8,0.03453163608340212,0.0,0.0,14.031147424553446,76.1989797560179,19.327061331634784,0.0,0.0,0.0,13.73426821548779,32.02547040466251,0.0,0.0,6.688347481043891,0.0,24,6,27,6,0,0,0,6,10,0,0,2,0,0,5,5,5,27,0
AS14.08,2014-05-02,7.2,-0.4,1.0,0.15177859385608417,0.0,0.0,10.085244829044195,38.949107447541564,3.415034538450177,0.0,0.0,0.0,11.323706572639363,33.592193417366865,0.0,0.0,1.4283955371385262,0.0,24,6,20,1,0,0,0,5,11,0,0,1,0,0,5,5,5,15,0
AS14.08,2014-05-03,7.4,0.4,1.0,0.18172684447153276,0.0,0.0,20.17000344780637,68.9741802585298,0.0,0.0,0.0,0.0,11.10705402210367,39.08652695460981,0.0,1.956001912622104,9.639905892826206,0.0,24,12,28,0,0,0,0,6,12,0,1,4,0,0,5,5,5,20,0
AS14.08,2014-05-04,6.8,-0.2,1.0,0.03768595226645704,1.0,0.0,31.855956262356532,105.8373400804445,0.0,0.0,0.0,0.0,8.993600630539454,38.70311120923326,0.0,12.736561963351294,0.0,0.0,24,18,50,0,0,0,0,4,11,0,3,0,0,1,5,5,5,34,0
AS14.08,2014-05-05,6.666666666666667,-1.0,1.0,0.002576369658848881,0.0,0.0,0.0,9.522403922112025,0.0,0.0,0.0,0.0,6.673408300438385,13.749983349603955,0.0,0.0,0.0,0.0,16,0,5,0,0,0,0,4,4,0,0,0,0,0,3,3,3,6,0
AS14.09,2014-03-20,7.0,0.0,1.0,0.05577235467177471,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
AS14.09,2014-03-21,7.0,0.0,1.0,0.05577235467177471,3.0,1.0,7.6233201194688345,93.18026669865617,161.32390888899414,0.0,0.0,1.1355868914594711,16.352502448110297,0.0,0.0,0.0,1.3962573156557558,0.0,0,4,31,82,0,0,1,6,0,0,0,2,0,3,1,1,1,41,1
AS14.09,2014-03-22,7.0,0.0,0.6666666666666666,0.05577235467177471,0.0,0.0,17.792066933133455,205.91541949974498,281.42104897713546,0.0,0.0,4.894076917089253,21.306760699013385,8.024413936961155,10.301691128757414,0.0,0.6946460566836812,1.3912819026309295,24,7,65,161,0,0,3,8,2,3,0,1,1,0,3,3,3,89,0
AS14.09,2014-03-23,6.75,0.75,0.25,0.030805230582831977,0.0,1.0,37.17935936791378,249.23456575949285,332.7345136462641,0.0,0.0,0.0,14.370004730559279,2.961813480350365,12.421400014392825,0.0,2.106238274421835,0.0,24,19,80,178,0,0,0,6,1,5,0,3,0,0,4,4,4,74,1
AS14.09,2014-03-24,7.25,0.5,0.5,0.07148924381522323,0.0,0.0,15.112363137302198,258.42978696575415,248.02259690672292,9.462603606784038,0.0,2.2273301556348306,14.27679374472572,53.14113784259199,31.628671940166797,30.989155555802085,4.770606482361803,0.0,24,7,86,176,5,0,2,6,18,12,11,3,0,0,4,4,4,107,0
AS14.09,2014-03-25,6.2,0.4,-0.2,0.023956320714425258,1.0,0.0,33.38594760362417,283.45182453092366,402.60242218801807,9.917307867481282,0.0,3.3494219710752646,14.555825079350548,12.164995333964074,3.5107690180914464,0.0,2.0874293192716964,2.9141425365140368,24,14,100,207,5,0,2,6,6,1,0,3,1,1,5,5,5,101,0
AS14.09,2014-03-26,7.75,0.5,0.75,0.07176954589773878,3.0,2.0,42.42633252541816,160.92655588269702,284.1991356800333,4.132747633505046,0.0,0.6951451832226183,10.085548124071439,32.85291807084385,0.0,0.0,9.45588168959675,0.0,24,18,58,143,1,0,1,4,11,0,0,4,0,3,4,4,4,77,2
AS14.09,2014-03-27,7.8,-0.4,0.8,0.025230817843894412,1.0,0.0,19.64848245413881,77.73691602254092,255.46668704621067,0.0,0.0,0.0,14.861971865250135,24.81254163290481,0.6981347220709844,10.778454213577046,0.0,2.7341077354214995,24,7,26,117,0,0,0,6,6,1,5,0,1,1,5,5,5,64,0
AS14.09,2014-03-28,8.25,-0.25,1.0,0.06750664220731159,4.0,0.0,49.695239837476294,217.52302137187442,373.003853601956,4.721211296484492,0.0,3.208351511250438,18.766304952772014,26.130146394793794,55.86200461261916,4.741651062313425,8.67122033099553,0.0,24,20,72,170,2,0,3,7,8,18,3,4,0,4,4,4,4,79,0
AS14.09,2014-03-29,8.0,-0.4,1.0,0.07114686775799965,5.0,0.0,52.80854990371916,304.4399052586889,379.0897239718531,0.0,0.0,0.0,12.857060432796109,11.041760173208106,14.640118873735592,0.0,1.9046058954096745,0.0,24,20,99,196,0,0,0,5,3,4,0,2,0,5,5,5,5,92,0
AS14.09,2014-03-30,7.75,-1.0,1.0,0.09697501368496067,2.0,1.0,28.808766882191293,256.82606153903305,412.8654193681362,3.117994153086946,0.0,0.0,9.71394201468365,38.02601316571834,0.0,0.0,2.5107699673236454,8.328040312922735,23,13,79,218,1,0,0,4,11,0,0,3,3,2,4,4,4,112,1
AS14.09,2014-03-31,7.0,-0.2,0.2,0.07148706363323049,3.0,0.0,42.9952372857568,264.29445303346387,287.1840925050406,8.310728939188678,0.0,1.62924053973028,12.835360075243411,2.410990966837832,68.41354309820318,0.0,2.503348277815288,0.0,24,17,89,165,3,0,1,6,1,27,0,3,0,3,5,5,5,106,0
AS14.09,2014-04-01,7.6,0.0,0.6,0.07207966388288041,5.0,0.0,69.48033379922752,383.6329384084499,450.86083705753924,4.825365395210127,0.0,0.0,13.110888872338695,9.192813318275283,8.430301080041454,11.131544433424622,3.5010741833263235,0.0,24,28,121,236,1,0,0,5,3,2,2,5,0,5,5,5,5,106,0
AS14.09,2014-04-02,6.2,0.2,0.0,0.037992137631989324,2.0,0.0,49.27933247555235,88.8030506935598,193.55109280119578,0.0,0.0,0.0,14.493207499747687,3.5504790843779097,0.0,0.0,9.958380399165486,3.5223525032186225,24,17,32,104,0,0,0,6,1,0,0,6,1,2,5,5,5,57,0
AS14.09,2014-04-03,7.6,0.0,0.6,0.14853998442109054,3.0,0.0,54.27297213367117,208.83916577559984,328.7666146534149,12.349305215885774,0.0,2.0919010980295756,14.711106463510411,10.659199590241283,108.36250758211554,5.082634303951512,0.0,0.0,24,24,75,207,4,0,2,6,3,35,2,0,0,3,5,5,5,135,0
AS14.09,2014-04-04,7.25,-0.75,0.75,0.06738049038815953,3.0,1.0,43.982134199965465,237.79240508494755,346.04062150817515,6.735855892976289,5.170591943756934,0.0,13.693511195857017,5.119902169984299,29.557901426528552,0.0,2.1224583218949227,0.0,24,20,75,188,3,1,0,6,1,11,0,3,0,3,4,4,4,83,1
AS14.09,2014-04-05,7.5,0.0,0.75,0.09867918597865576,0.0,0.0,12.080876663223801,257.8208223314531,337.933988543417,0.0,4.406621681529262,0.6991292522374928,13.064014030339408,7.660863387750867,0.0,0.0,0.696641069814201,0.0,24,7,89,207,0,1,1,5,2,0,0,1,0,0,4,4,4,112,0
AS14.09,2014-04-06,6.8,-0.4,0.8,0.11505864686800209,0.0,0.0,42.019705358164195,257.20414649654083,387.9192557275395,3.964805190867116,0.0,1.6144254539451397,14.041286267590882,15.250652338668326,0.0,1.6288483059539236,6.718873622581846,3.22779592224276,24,20,83,203,1,0,1,7,4,0,1,4,1,0,5,5,5,103,0
AS14.09,2014-04-07,6.2,-0.6,0.2,0.0671226722271419,0.0,0.0,23.186156219839372,177.34572030350367,258.3786400937333,6.083890929581166,0.0,1.396986990658634,14.540684296706052,19.076108066839215,36.497381524577094,0.0,0.0,14.562242133319684,24,10,55,155,2,0,1,7,5,15,0,0,6,0,5,5,5,86,0
AS14.09,2014-04-08,7.2,-0.2,0.6,0.07463147973609087,0.0,1.0,28.82486199156539,170.8047641442011,291.0952451811555,11.781873488627872,0.0,0.7090205297162355,13.171727132966687,5.208316091537412,36.63531988294614,0.0,0.0,0.0,24,13,57,173,4,0,1,5,2,12,0,0,0,0,5,5,5,102,1
AS14.09,2014-04-09,6.5,0.25,0.25,0.03196058146956141,3.0,0.0,25.42849806919864,153.49326051367711,210.5146363990152,3.193434932386248,0.0,0.0,7.129704845115647,5.441397519307988,3.296355250138572,0.0,0.0,0.0,21,10,50,122,1,0,0,3,2,1,0,0,0,3,4,4,4,68,0
AS14.09,2014-04-10,6.0,0.75,0.0,0.029228623388463767,1.0,0.0,17.728078505375226,74.34484388159919,129.03202225005356,0.0,0.0,0.0,4.736300513361128,13.01877651207575,0.0,4.365109340796871,1.3957713126199978,0.0,14,9,26,74,0,0,0,2,5,0,1,2,0,1,4,4,4,31,0
AS14.09,2014-04-11,6.8,0.0,0.6,0.10028696390809226,0.0,0.0,1.1012754060875931,94.3542755067936,114.33706351281377,3.20878508415803,0.0,0.0,4.7118171338370916,0.0,27.45319802371565,14.313164773183216,0.0,0.0,7,1,35,74,1,0,0,2,0,8,6,0,0,0,5,5,5,40,0
AS14.09,2014-04-12,7.0,0.0,0.8,0.05784060790115811,2.0,0.0,0.0,139.08050665054816,143.4797941457292,0.0,0.0,0.0,12.174109097846546,0.0,0.0,0.0,5.846674617764878,0.0,9,0,43,72,0,0,0,5,0,0,0,3,0,2,5,5,5,38,0
AS14.09,2014-04-13,6.0,-0.8,0.0,0.14398257766943226,0.0,1.0,3.7104290839239535,52.93213052799799,71.64560091887833,0.0,0.0,0.0,5.154828897790454,0.0,23.794876487135028,0.0,0.6971392018294827,0.0,6,2,16,56,0,0,0,3,0,8,0,1,0,0,5,5,5,27,1
AS14.09,2014-04-14,5.8,-0.2,-0.2,0.07785773519796706,1.0,1.0,7.5254782819699155,27.031041367848978,74.16144887951968,0.0,0.0,2.4931396653147924,5.22957374970885,0.0,7.236069615236438,0.0,0.0,0.0,5,3,12,39,0,0,2,2,0,2,0,0,0,1,5,5,5,31,1
AS14.09,2014-04-15,6.0,0.0,0.0,0.08007149970660081,1.0,1.0,8.812342978710575,73.82105994984687,121.42231789605502,5.009140844629389,0.0,0.0,3.4385593812977344,0.0,0.0,0.0,0.0,0.0,8,3,29,66,1,0,0,2,0,0,0,0,0,1,5,5,5,39,1
AS14.09,2014-04-16,5.5,-0.5,-0.25,0.015120479088324229,0.0,0.0,3.3151868854424,24.995404649236804,44.18277275306671,0.0,0.0,0.0,3.4213920889476745,0.0,0.0,0.0,0.0,0.0,7,2,8,23,0,0,0,1,0,0,0,0,0,0,4,4,4,11,0
AS14.09,2014-04-17,7.0,0.0,0.75,0.09265766221007347,1.0,1.0,7.438570569055923,108.29896389984017,136.1292761383169,3.624660881787285,0.0,0.0,8.805826704221154,0.0,11.033008628209698,11.589531845352509,2.817999378729207,0.0,19,4,37,96,1,0,0,4,0,7,5,3,0,1,4,4,4,54,1
AS14.09,2014-04-18,6.6,-1.2,0.6,0.09436759043694884,2.0,1.0,7.9056202960233914,70.19141723422159,180.87582422408826,11.440631554478887,0.0,5.385199035125893,2.569017992406653,5.997305957799798,3.141000766145235,0.0,1.7962543520893153,0.0,11,5,28,91,4,0,2,1,2,1,0,2,0,2,5,5,5,46,1
AS14.09,2014-04-19,8.0,0.25,1.0,0.09482791707737928,0.0,0.0,6.216342628015484,58.77223346131981,104.04513480085414,0.0,0.0,1.615022290728001,4.789108535068725,5.887397161663439,12.668771312607063,0.0,0.0,0.0,14,5,17,62,0,0,1,2,2,3,0,0,0,0,4,4,4,32,0
AS14.09,2014-04-20,6.25,0.0,0.25,0.03800379974372889,0.0,0.0,1.1026043099376472,19.78131634297344,37.910074618876706,0.0,0.0,0.0,0.0,5.594309811995512,7.461759405598615,0.0,0.0,0.0,16,1,6,25,0,0,0,0,1,3,0,0,0,0,4,4,4,19,0
AS14.09,2014-04-21,6.5,-1.0,0.5,0.014530997193649994,2.0,0.0,6.767639937368823,11.703449944109998,51.120519954667856,3.523001949735914,0.0,0.0,4.383595378551517,0.0,0.0,4.691632245463811,1.4843167685981191,0.0,18,2,5,25,1,0,0,2,0,0,1,2,0,2,4,4,4,15,0
AS14.09,2014-04-22,6.6,-0.2,0.4,0.05599705256603529,15.0,0.0,43.382217848323,63.311866058220524,109.97083649745463,0.0,0.0,0.0,0.0,3.31302169075843,0.0,0.0,0.0,0.0,12,18,19,44,0,0,0,0,1,0,0,0,0,15,5,5,5,19,0
AS14.09,2014-04-23,6.333333333333333,-0.3333333333333333,0.3333333333333333,0.03679553461094073,2.0,2.0,23.983954593629093,52.77734157237784,106.833653209679,4.281197503435273,0.0,0.0,3.209431366040201,3.3719402005950374,0.0,3.4423393249933305,0.0,0.0,12,9,17,47,1,0,0,1,1,0,1,0,0,2,3,3,3,25,2
AS14.09,2014-04-24,7.2,0.2,1.0,0.03841600674273094,5.0,0.0,6.155123337307643,35.009964348360995,67.12176150439582,0.0,0.0,0.0,2.0900104930290704,0.0,1.6142264291658976,0.0,0.0,1.797078630705655,15,3,12,42,0,0,0,1,0,1,0,0,1,5,5,5,5,23,0
